benchmark,experiment,theorem_name,proof_found,is_timeout,is_inference_exhausted,proof_time_in_secs,inferences_taken,possible_failed_paths,num_of_backtracks,longest_success_path,attempt_idx,proof_steps,proof_file,results_json
CoreEval 250,E1,or_dup_intro_049,True,False,False,85.21545934677124,-1,-1,-1,-1,0,exact Or.inr hp,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,or_and_distrib_052,False,True,False,720.4655220508575,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,mixed_or_eq_212,True,False,False,101.28379964828491,-1,-1,-1,-1,0,exact Or.inl h,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,hardish_nat_eq_232,False,True,False,172.121600151062,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,eq_pair_fst_113,True,False,False,115.63783049583435,-1,-1,-1,-1,0,cases a <;> simp,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,or_dup_elim_050,True,False,False,90.94714903831482,-1,-1,-1,-1,0,simpa using h,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,false_and_left_099,True,False,False,83.95070171356201,-1,-1,-1,-1,0,simp at h,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,eq_subst_nat_111,True,False,False,114.67492127418518,-1,-1,-1,-1,0,"rw [h, Nat.mul_comm, Nat.mul_comm, Nat.mul_comm]",/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,hardish_de_morgan_228,False,True,False,394.20869183540344,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,mixed_imp_eq_213,True,False,False,113.42588520050049,-1,-1,-1,-1,0,cases n <;> simp [h],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,nat_le_of_lt_148,False,True,False,206.1099145412445,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,eq_subst_decide_210,True,False,False,76.02173733711243,-1,-1,-1,-1,0,"simp [decide,decide]",/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,forall_const_196,True,False,False,118.66747832298279,-1,-1,-1,-1,0,simpa [hp] using hp,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,or_assoc_right_045,False,True,False,688.3446242809296,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,mixed_list_nat_217,False,True,False,138.01171565055847,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,eq_subst_pair_left_207,True,False,False,89.72598600387573,-1,-1,-1,-1,0,simp [h],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,list_length_nil_175,True,False,False,94.24913382530212,-1,-1,-1,-1,0,rfl,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,iff_or_comm_074,False,True,False,170.51521515846252,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,bool_true_and_162,True,False,False,100.68618988990784,-1,-1,-1,-1,0,cases b <;> simp [*],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,and_reorder_034,False,True,False,352.7757761478424,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,or_inl_041,False,False,False,48.758686780929565,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,iff_and_assoc_081,False,True,False,760.3613500595093,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,or_elim_to_or_062,False,True,False,1004.2613122463226,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,nat_add_assoc_137,False,True,False,150.70735955238342,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,mixed_nat_prop_216,True,False,False,84.42694425582886,-1,-1,-1,-1,0,"simp [hp, hp]",/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,option_some_inj_169,False,True,False,332.062641620636,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,eq_refl_bool_102,False,True,False,131.1402451992035,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,list_head_cons_179,False,True,False,305.84881806373596,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,iff_dup_or_084,False,True,False,154.17038226127625,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,mixed_option_nat_219,True,False,False,78.54445052146912,-1,-1,-1,-1,0,simp,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,list_cons_ne_nil_177,True,False,False,66.75620579719543,-1,-1,-1,-1,0,simp,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,prop_and_left,True,False,False,86.3886489868164,-1,-1,-1,-1,0,exact h.1,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,not_not_intro_091,True,False,False,79.7157039642334,-1,-1,-1,-1,0,simp [hp],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,prod_snd_182,True,False,False,102.6092963218689,-1,-1,-1,-1,0,rfl,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,or_from_and_right_060,False,True,False,615.3761866092682,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,mixed_bool_prop_220,True,False,False,78.00400042533875,-1,-1,-1,-1,0,simp [hp],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,mixed_nat_prop_215,False,True,False,195.8270661830902,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,and_intro_true_right_022,True,False,False,85.62214088439941,-1,-1,-1,-1,0,"simp [hp, hp, hp]",/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,and_project_028,False,True,False,599.5606019496918,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,or_swap_nested_057,False,True,False,754.5993914604187,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,and_dup_intro_023,True,False,False,114.03965640068054,-1,-1,-1,-1,0,simp [hp],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,nat_zero_ne_succ_135,True,False,False,103.35297346115112,-1,-1,-1,-1,0,simp [Nat.succ_ne_zero],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,forall_id_195,False,True,False,215.22801303863525,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,nat_mul_one_129,True,False,False,105.61778736114502,-1,-1,-1,-1,0,cases n <;> simp,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,eq_subst_pred_209,True,False,False,68.43804049491882,-1,-1,-1,-1,0,rw [h],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E1,and_intro_true_left_021,True,False,False,83.83948278427124,-1,-1,-1,-1,0,simp [hp],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E1/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,or_case_left_053,False,True,False,281.03742933273315,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,eq_list_cons_118,False,True,False,242.6113486289978,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,eq_list_nil_117,False,True,False,121.16597986221313,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,hardish_exists_240,False,True,False,132.7537157535553,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,prop_and_intro,False,True,False,254.43997502326965,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,list_append_assoc_174,False,True,False,287.7255787849426,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,not_true_to_false_098,True,False,False,91.53247451782227,-1,-1,-1,-1,0,simp [h] at h,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,false_imp_090,False,True,False,152.06965255737305,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,nat_add_zero_127,False,True,False,157.89088201522827,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,eq_subst_list_206,False,True,False,121.50380992889404,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,eq_subst_pair_right_208,True,False,False,120.01001334190369,-1,-1,-1,-1,0,rw [h],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,prop_imp_chain_009,False,True,False,188.32707524299622,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,iff_or_assoc_082,False,True,False,225.08773493766785,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,hardish_or_imp_230,False,True,False,217.17419290542603,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,exists_and_194,False,True,False,136.62950897216797,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,not_or_intro_096,False,True,False,225.5897252559662,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,prop_imp_chain_010,False,True,False,129.58257842063904,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,eq_if_false_124,True,False,False,121.95206069946289,-1,-1,-1,-1,0,simp [if_pos],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,or_right_true_048,True,False,False,82.92747926712036,-1,-1,-1,-1,0,simp,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,not_false_089,False,True,False,139.25754046440125,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,prop_imp_self_002,False,False,False,54.1752073764801,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,prop_imp_chain_013,False,True,False,169.7145836353302,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,prop_imp_apply_007,False,True,False,197.20506191253662,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,hardish_nat_eq_231,False,True,False,225.35076069831848,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,mixed_and_eq_211,True,False,False,115.16597080230713,-1,-1,-1,-1,0,simp [h],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,nat_mul_assoc_139,False,False,False,73.44006752967834,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,bool_and_true_161,False,False,False,69.12297940254211,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,not_imp_false_097,False,True,False,176.44117093086243,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,list_nil_append_172,False,True,False,150.16399097442627,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,bool_not_false_166,False,True,False,154.81628894805908,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,nat_pred_succ_151,True,False,False,116.72320079803467,-1,-1,-1,-1,0,simp,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,iff_imp_self_085,False,True,False,123.8545126914978,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,iff_true_intro_072,False,True,False,224.81366300582886,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,eq_list_nil_append_120,False,True,False,162.21117496490479,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,or_elim_to_imp_064,False,True,False,196.34921789169312,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
